1030303	3156318	350	0.795
1030303	8777713	351	0.794
1030303	3132909	352	0.794
1030303	3770936	353	0.794
1030303	1040564	354	0.794
1030303	3081274	355	0.794
1030303	2570680	356	0.794
1030303	5745126	357	0.794
1030303	78725	358	0.794
1030303	2276483	359	0.794
1030303	5286495	360	0.794
1030303	1648448	361	0.794
1030303	3302257	362	0.794
1030303	3962688	363	0.794
1030303	2868761	364	0.794
1030303	8118378	365	0.794
1030303	7190878	366	0.794
1030303	4074173	367	0.794
1030303	2924148	368	0.794
1030303	7168323	369	0.794
1030303	5613761	370	0.794
1030303	33729	371	0.794
1030303	7093522	372	0.794
1030303	17759	373	0.794
1030303	5277233	374	0.794
1030303	8221007	375	0.794
1030303	3697520	376	0.794
1030303	7559918	377	0.794
1030303	384332	378	0.794
1030303	8756945	379	0.794
1030303	5221596	380	0.794
1030303	8619369	381	0.794
1030303	8689130	382	0.794
1030303	1506795	383	0.794
1030303	7286899	384	0.794
1030303	2361558	385	0.793
1030303	4671358	386	0.793
1030303	2615250	387	0.793
1030303	7051296	388	0.793
1030303	3166337	389	0.793
1030303	676388	390	0.793
1030303	2699093	391	0.793
1030303	2244336	392	0.793
1030303	4544040	393	0.793
1030303	638369	394	0.793
1030303	5438730	395	0.793
1030303	2325722	396	0.793
1030303	5824365	397	0.793
1030303	4882562	398	0.793
1030303	3060378	399	0.793
1030303	4671359	400	0.793
1030303	5429652	401	0.793
1030303	4431225	402	0.793
1030303	4719018	403	0.793
1030303	2930441	404	0.793
1030303	4347963	405	0.793
1030303	3194569	406	0.793
1030303	3190638	407	0.793
1030303	3250284	408	0.793
1030303	5386334	409	0.793
1030303	7961140	410	0.793
1030303	2010480	411	0.793
1030303	3323817	412	0.793
1030303	3207004	413	0.793
1030303	8221003	414	0.793
1030303	7790820	415	0.793
1030303	2698656	416	0.793
1030303	7773527	417	0.793
1030303	885998	418	0.793
1030303	8256821	419	0.793
1030303	5766149	420	0.793
1030303	2389565	421	0.793
1030303	947011	422	0.793
1030303	7181397	423	0.793
1030303	2563264	424	0.793
1030303	1648444	425	0.793
1030303	4316104	426	0.793
1030303	913682	427	0.793
1030303	4201619	428	0.793
1030303	3606266	429	0.793
1030303	7637526	430	0.793
1030303	433173	431	0.793
1030303	4782227	432	0.793
1030303	2542595	433	0.792
1030303	1032670	434	0.792
1030303	1716929	435	0.792
1030303	2219867	436	0.792
1030303	5424678	437	0.792
1030303	2581623	438	0.792
1030303	1312805	439	0.792
1030303	496766	440	0.792
1030303	7190875	441	0.792
1030303	3131512	442	0.792
1030303	17758	443	0.792
1030303	1577585	444	0.792
1030303	4624880	445	0.792
1030303	947019	446	0.792
1030303	37799	447	0.792
1030303	8150797	448	0.792
1030303	4882564	449	0.792
1030303	55146	450	0.792
1030303	6964413	451	0.792
1030303	3084849	452	0.792
1030303	7093520	453	0.792
1030303	977853	454	0.792
1030303	7948972	455	0.792
1030303	8220774	456	0.792
1030303	5110209	457	0.792
1030303	7679511	458	0.792
1030303	3681878	459	0.792
1030303	2225059	460	0.792
1030303	3839420	461	0.792
1030303	7508059	462	0.792
1030303	2930440	463	0.792
1030303	3602346	464	0.792
1030303	6939428	465	0.792
1030303	6123282	466	0.792
1030303	4640082	467	0.792
1030303	6101359	468	0.792
1030303	1883825	469	0.792
1030303	8230653	470	0.791
1030303	5086539	471	0.791
1030303	7093517	472	0.791
1030303	384333	473	0.791
1030303	1269107	474	0.791
1030303	5386333	475	0.791
1030303	398012	476	0.791
1030303	4956089	477	0.791
1030303	3423837	478	0.791
1030303	3602348	479	0.791
1030303	7400587	480	0.791
1030303	2578776	481	0.791
1030303	1436344	482	0.791
1030303	7190876	483	0.791
1030303	6928718	484	0.791
1030303	8424547	485	0.791
1030303	638368	486	0.791
1030303	3297800	487	0.791
1030303	3615157	488	0.791
1030303	3732271	489	0.791
1030303	5695739	490	0.791
1030303	130867	491	0.791
1030303	4105488	492	0.791
1030303	6575758	493	0.791
1030303	6230120	494	0.791
1030303	7968462	495	0.791
1030303	633712	496	0.791
1030303	1965381	497	0.791
1030303	1312806	498	0.791
1030303	7809993	499	0.791
1030303	6916514	500	0.791
1030303	3308537	501	0.791
1030303	1761128	502	0.791
1030303	5281826	503	0.791
1030303	6143722	504	0.791
1030303	4469945	505	0.791
1030303	2659431	506	0.791
1030303	2244341	507	0.791
1030303	3167958	508	0.791
1030303	4671360	509	0.791
1030303	951103	510	0.791
1030303	4882569	511	0.791
1030303	1699452	512	0.791
1030303	5321560	513	0.791
1030303	464961	514	0.791
1030303	4197196	515	0.791
1030303	6335827	516	0.791
1030303	4543503	517	0.791
1030303	1042393	518	0.791
1030303	7968463	519	0.791
1030303	1074221	520	0.791
1030303	1470553	521	0.791
1030303	7938932	522	0.79
1030303	4253658	523	0.79
1030303	6516167	524	0.79
1030303	12419	525	0.79
1030303	5799892	526	0.79
1030303	1787728	527	0.79
1030303	3564896	528	0.79
1030303	860568	529	0.79
1030303	7226067	530	0.79
1030303	3526446	531	0.79
1030303	7037279	532	0.79
1030303	7961144	533	0.79
1030303	5589001	534	0.79
1030303	4091156	535	0.79
1030303	7713472	536	0.79
1030303	1269108	537	0.79
1030303	643806	538	0.79
1030303	6388215	539	0.79
1030303	7605027	540	0.79
1030303	7093521	541	0.79
1030303	350073	542	0.79
1030303	5284570	543	0.79
1030303	1789953	544	0.79
1030303	7281664	545	0.79
1030303	6901796	546	0.79
1030303	643810	547	0.79
1030303	2948263	548	0.79
1030303	1761127	549	0.79
1030303	4004431	550	0.79
1030303	2691724	551	0.79
1030303	5579032	552	0.79
1030303	6513151	553	0.79
1030303	2488617	554	0.79
1030303	1360292	555	0.79
1030303	4253656	556	0.79
1030303	4921171	557	0.79
1030303	4253653	558	0.79
1030303	4103218	559	0.79
1030303	4197519	560	0.79
1030303	3578544	561	0.79
1030303	2698657	562	0.79
1030303	643811	563	0.79
1030303	2209903	564	0.79
1030303	2902049	565	0.79
1030303	2542592	566	0.79
1030303	1151403	567	0.79
1030303	2092235	568	0.79
1030303	4624878	569	0.79
1030303	2484152	570	0.79
1030303	4469947	571	0.79
1030303	5126133	572	0.79
1030303	3131511	573	0.79
1030303	6513154	574	0.79
1030303	6700388	575	0.79
1030303	7063050	576	0.79
1030303	1040562	577	0.79
1030303	6575754	578	0.789
1030303	384331	579	0.789
1030303	6916519	580	0.789
1030303	4235825	581	0.789
1030303	5368714	582	0.789
1030303	8788016	583	0.789
1030303	2386269	584	0.789
1030303	8155883	585	0.789
1030303	4698166	586	0.789
1030303	8657260	587	0.789
1030303	2707542	588	0.789
1030303	5579039	589	0.789
1030303	3880502	590	0.789
1030303	8226755	591	0.789
1030303	2057975	592	0.789
1030303	4863277	593	0.789
1030303	7989095	594	0.789
1030303	3732587	595	0.789
1030303	8619831	596	0.789
1030303	7193394	597	0.789
1030303	1470554	598	0.789
1030303	933172	599	0.789
1030303	7768739	600	0.789
1030303	4532907	601	0.789
1030303	7030089	602	0.789
1030303	4100700	603	0.789
1030303	8430795	604	0.789
1030303	3630157	605	0.789
1030303	6054026	606	0.789
1030303	3806105	607	0.789
1030303	2579227	608	0.789
1030303	3680311	609	0.789
1030303	5284571	610	0.789
1030303	6970364	611	0.789
1030303	7679519	612	0.789
1030303	7378457	613	0.789
1030303	8617397	614	0.789
1030303	3131513	615	0.789
1030303	4363663	616	0.789
1030303	149844	617	0.789
1030303	68532	618	0.789
1030303	951106	619	0.789
1030303	3504362	620	0.789
1030303	2673281	621	0.789
1030303	4357996	622	0.789
1030303	6974894	623	0.789
1030303	7592523	624	0.789
1030303	7961139	625	0.789
1030303	8256818	626	0.789
1030303	3602354	627	0.789
1030303	2868760	628	0.789
1030303	8424553	629	0.789
1030303	5618586	630	0.789
1030303	4358003	631	0.789
1030303	3526448	632	0.789
1030303	6586858	633	0.789
1030303	2698663	634	0.789
1030303	7224974	635	0.789
1030303	4351265	636	0.789
1030303	3426042	637	0.789
1030303	7964798	638	0.789
1030303	3478386	639	0.789
1030303	6809259	640	0.789
1030303	2933232	641	0.789
1030303	4688828	642	0.789
1030303	1198011	643	0.789
1030303	1784817	644	0.789
1030303	4236749	645	0.789
1030303	3342869	646	0.789
1030303	6809258	647	0.789
1030303	3257816	648	0.789
1030303	2389563	649	0.789
1030303	8754479	650	0.789
1030303	4493620	651	0.789
1030303	4227914	652	0.789
1030303	3732273	653	0.788
1030303	3526442	654	0.788
1030303	8542374	655	0.788
1030303	7678431	656	0.788
1030303	2698665	657	0.788
1030303	4197195	658	0.788
1030303	7672893	659	0.788
1030303	6101364	660	0.788
1030303	1026654	661	0.788
1030303	2980903	662	0.788
1030303	2707543	663	0.788
1030303	1784827	664	0.788
1030303	2563265	665	0.788
1030303	8153625	666	0.788
1030303	8253224	667	0.788
1030303	7730713	668	0.788
1030303	8221005	669	0.788
1030303	4661892	670	0.788
1030303	958403	671	0.788
1030303	2349384	672	0.788
1030303	3060380	673	0.788
1030303	3068304	674	0.788
1030303	6150813	675	0.788
1030303	5205531	676	0.788
1030303	4078072	677	0.788
1030303	6531516	678	0.788
1030303	4532902	679	0.788
1030303	8803925	680	0.788
1030303	4553046	681	0.788
1030303	2474108	682	0.788
1030303	3399246	683	0.788
1030303	2271498	684	0.788
1030303	1749726	685	0.788
1030303	4970071	686	0.788
1030303	7168316	687	0.788
1030303	6513156	688	0.788
1030303	8754480	689	0.788
1030303	3532188	690	0.788
1030303	6901789	691	0.788
1030303	2867900	692	0.788
1030303	4309707	693	0.788
1030303	6232517	694	0.788
1030303	6820548	695	0.788
1030303	4228603	696	0.788
1030303	6928719	697	0.788
1030303	7616223	698	0.788
1030303	4888600	699	0.788
1030303	8619372	700	0.788
1030303	8704567	701	0.788
1030303	3101595	702	0.788
1030303	3526445	703	0.788
1030303	3761744	704	0.788
1030303	3032916	705	0.788
1030303	3462055	706	0.788
1030303	3156321	707	0.788
1030303	4179448	708	0.788
1030303	5646204	709	0.788
1030303	7679513	710	0.788
1030303	4882571	711	0.788
1030303	2686453	712	0.788
1030303	8114918	713	0.788
1030303	767907	714	0.788
1030303	6826548	715	0.788
1030303	3600062	716	0.788
1030303	4358001	717	0.788
1030303	4309706	718	0.788
1030303	2330251	719	0.788
1030303	1802282	720	0.788
1030303	2570005	721	0.788
1030303	2567927	722	0.788
1030303	6631247	723	0.788
1030303	5120737	724	0.788
1030303	8756946	725	0.788
1030303	4543499	726	0.788
1030303	1537988	727	0.788
1030303	5284568	728	0.788
1030303	7378458	729	0.788
1030303	8150798	730	0.788
1030303	1540265	731	0.788
1030303	3323911	732	0.788
1030303	3602352	733	0.788
1030303	5733356	734	0.788
1030303	4532906	735	0.788
1030303	8153628	736	0.788
1030303	2581624	737	0.788
1030303	1842609	738	0.788
1030303	4091161	739	0.787
1030303	2376169	740	0.787
1030303	5077068	741	0.787
1030303	8683748	742	0.787
1030303	4351276	743	0.787
1030303	37800	744	0.787
1030303	8665990	745	0.787
1030303	661170	746	0.787
1030303	44477	747	0.787
1030303	8220782	748	0.787
1030303	4911522	749	0.787
1030303	2429595	750	0.787
1030303	2501393	751	0.787
1030303	3526449	752	0.787
1030303	2389572	753	0.787
1030303	8567254	754	0.787
1030303	1349056	755	0.787
1030303	4553047	756	0.787
1030303	2501392	757	0.787
1030303	2501396	758	0.787
1030303	2368092	759	0.787
1030303	7717980	760	0.787
1030303	3602347	761	0.787
1030303	8567257	762	0.787
1030303	5067989	763	0.787
1030303	1761130	764	0.787
1030303	5041717	765	0.787
1030303	2488433	766	0.787
1030303	5100244	767	0.787
1030303	531170	768	0.787
1030303	6901790	769	0.787
1030303	613846	770	0.787
1030303	1499529	771	0.787
1030303	3234723	772	0.787
1030303	7606216	773	0.787
1030303	5066620	774	0.787
1030303	1581455	775	0.787
1030303	2047616	776	0.787
1030303	4358004	777	0.787
1030303	2154316	778	0.787
1030303	1681852	779	0.787
1030303	8220778	780	0.787
1030303	3183527	781	0.787
1030303	4089078	782	0.787
1030303	8733686	783	0.787
1030303	6631249	784	0.787
1030303	5443353	785	0.787
1030303	2524121	786	0.787
1030303	411880	787	0.787
1030303	3555077	788	0.787
1030303	7574262	789	0.787
1030303	6616751	790	0.787
1030303	3208431	791	0.787
1030303	8628405	792	0.787
1030303	338773	793	0.787
1030303	5286497	794	0.787
1030303	2474081	795	0.787
1030303	7193390	796	0.787
1030303	678199	797	0.787
1030303	1245384	798	0.787
1030303	4542061	799	0.787
1030303	8101529	800	0.787
1030303	913674	801	0.787
1030303	3646083	802	0.787
1030303	2103203	803	0.787
1030303	5935865	804	0.787
1030303	2385770	805	0.787
1030303	7629109	806	0.787
1030303	8221002	807	0.787
1030303	6908939	808	0.787
1030303	643809	809	0.787
1030303	1761131	810	0.787
1030303	4532904	811	0.787
1030303	5349675	812	0.787
1030303	3190643	813	0.787
1030303	6964416	814	0.787
1030303	35461	815	0.787
1030303	4844799	816	0.787
1030303	2458700	817	0.787
1030303	5579033	818	0.787
1030303	8199410	819	0.787
1030303	78730	820	0.787
1030303	8439201	821	0.787
1030303	3770942	822	0.787
1030303	4100639	823	0.787
1030303	7193393	824	0.787
1030303	7378453	825	0.786
1030303	906600	826	0.786
1030303	4553048	827	0.786
1030303	6230124	828	0.786
1030303	613852	829	0.786
1030303	8711313	830	0.786
1030303	8567252	831	0.786
1030303	6575756	832	0.786
1030303	3185247	833	0.786
1030303	5078458	834	0.786
1030303	4641588	835	0.786
1030303	3131509	836	0.786
1030303	2728044	837	0.786
1030303	3509158	838	0.786
1030303	824543	839	0.786
1030303	643808	840	0.786
1030303	8106474	841	0.786
1030303	5284566	842	0.786
1030303	5435348	843	0.786
1030303	3084848	844	0.786
1030303	4757911	845	0.786
1030303	3183530	846	0.786
1030303	4083166	847	0.786
1030303	6696176	848	0.786
1030303	8022032	849	0.786
1030303	3076907	850	0.786
1030303	520289	851	0.786
1030303	2628844	852	0.786
1030303	4653882	853	0.786
1030303	3492670	854	0.786
1030303	6500252	855	0.786
1030303	4091589	856	0.786
1030303	8222862	857	0.786
1030303	1761133	858	0.786
1030303	7063048	859	0.786
1030303	4469944	860	0.786
1030303	5408948	861	0.786
1030303	7190880	862	0.786
1030303	2542593	863	0.786
1030303	2698664	864	0.786
1030303	3767313	865	0.786
1030303	7818653	866	0.786
1030303	2768282	867	0.786
1030303	2868762	868	0.786
1030303	3033536	869	0.786
1030303	7226061	870	0.786
1030303	6945110	871	0.786
1030303	885993	872	0.786
1030303	2628837	873	0.786
1030303	2511193	874	0.786
1030303	3265600	875	0.786
1030303	1601001	876	0.786
1030303	4386668	877	0.786
1030303	78729	878	0.786
1030303	2712605	879	0.786
1030303	8203143	880	0.786
1030303	7793245	881	0.786
1030303	5443356	882	0.786
1030303	2712602	883	0.786
1030303	7357135	884	0.786
1030303	5689950	885	0.786
1030303	2585030	886	0.786
1030303	8542376	887	0.786
1030303	3555078	888	0.786
1030303	6150814	889	0.786
1030303	2724835	890	0.786
1030303	5818117	891	0.786
1030303	2238928	892	0.786
1030303	7881706	893	0.786
1030303	744720	894	0.786
1030303	730131	895	0.786
1030303	5168836	896	0.786
1030303	3653256	897	0.786
1030303	7168321	898	0.786
1030303	6942117	899	0.786
1030303	7231111	900	0.786
1030303	7722250	901	0.786
1030303	8710736	902	0.786
1030303	24126	903	0.786
1030303	5176075	904	0.786
1030303	593103	905	0.786
1030303	7225415	906	0.786
1030303	4935879	907	0.786
1030303	4311565	908	0.786
1030303	4228610	909	0.786
1030303	2979841	910	0.786
1030303	5931145	911	0.786
1030303	8221145	912	0.785
1030303	1451851	913	0.785
1030303	7409521	914	0.785
1030303	1448862	915	0.785
1030303	2956679	916	0.785
1030303	4253657	917	0.785
1030303	3526443	918	0.785
1030303	5047736	919	0.785
1030303	2524120	920	0.785
1030303	5041721	921	0.785
1030303	6469498	922	0.785
1030303	1174008	923	0.785
1030303	8104542	924	0.785
1030303	2170646	925	0.785
1030303	4289933	926	0.785
1030303	2219869	927	0.785
1030303	7265274	928	0.785
1030303	3267377	929	0.785
1030303	3112877	930	0.785
1030303	8045706	931	0.785
1030303	4247577	932	0.785
1030303	6914264	933	0.785
1030303	5260331	934	0.785
1030303	7178608	935	0.785
1030303	4907370	936	0.785
1030303	149843	937	0.785
1030303	531171	938	0.785
1030303	7602487	939	0.785
1030303	1965385	940	0.785
1030303	1613588	941	0.785
1030303	1238798	942	0.785
1030303	8683750	943	0.785
1030303	1802273	944	0.785
1030303	932503	945	0.785
1030303	4298036	946	0.785
1030303	1269103	947	0.785
1030303	643813	948	0.785
1030303	6680621	949	0.785
1030303	3748804	950	0.785
1030303	6469494	951	0.785
1030303	4301497	952	0.785
1030303	7778036	953	0.785
1030303	1336718	954	0.785
1030303	3942068	955	0.785
1030303	8591155	956	0.785
1030303	3590166	957	0.785
1030303	6174217	958	0.785
1030303	8784424	959	0.785
1030303	7096428	960	0.785
1030303	11656	961	0.785
1030303	149845	962	0.785
1030303	8221004	963	0.785
1030303	2454612	964	0.785
1030303	8075599	965	0.785
1030303	4997620	966	0.785
1030303	8788022	967	0.785
1030303	951107	968	0.785
1030303	8210632	969	0.785
1030303	4942391	970	0.785
1030303	4749794	971	0.785
1030303	4251982	972	0.785
1030303	6939429	973	0.785
1030303	6974891	974	0.785
1030303	4365946	975	0.785
1030303	8586514	976	0.785
1030303	431392	977	0.785
1030303	772186	978	0.785
1030303	2699092	979	0.785
1030303	1761129	980	0.785
1030303	8694013	981	0.785
1030303	8595868	982	0.785
1030303	2026760	983	0.785
1030303	3131036	984	0.785
1030303	140147	985	0.785
1030303	1865536	986	0.785
1030303	2686449	987	0.785
1030303	3154337	988	0.785
1030303	1761134	989	0.785
1030303	6121545	990	0.785
1030303	4096288	991	0.785
1030303	5017251	992	0.785
1030303	3881424	993	0.785
1030303	3084851	994	0.785
1030303	7178606	995	0.785
1030303	643814	996	0.785
1030303	7129335	997	0.785
1030303	904737	998	0.785
1030303	5245383	999	0.785
1030303	2092233	1000	0.785
1037496	3725934	1	0.893
1037496	4760912	2	0.892
1037496	7766583	3	0.892
1037496	2725825	4	0.877
1037496	3725937	5	0.875
1037496	4912162	6	0.865
